2018-11-28 06:41:35,1543387265133,street38688891939785959341703356939044,street3870596069190254700000001,-1
2018-11-28 06:41:41,1543387265133,street3872480962846579413768564515252,street38743866243846389114301894555874,-1
2018-11-28 06:41:53,1543387265133,street38724640088242289192367582975901,street38728830807164279450836024486922,1
2018-11-28 07:25:38,1543360071966,street3876149665095383920730598742033,street38782414327762429138533881681907,1
2018-11-28 07:25:44,1543360071966,street38709751446955639358258853620438,street38766459285950089122422864453071,0
2018-11-28 07:25:49,1543360071966,street3872083279446286499999999,street38702003449730549420735303209888,1
2018-11-28 07:25:54,1543360071966,street38765970510483669110355858563628,street3872593746437759940152027264828,-1
2018-11-28 07:26:04,1543360071966,street38701940794225206,street38771918691144161,1
2018-11-28 07:26:11,1543360071966,street38723754793448128,street38749782213654839114279316317235,-1
2018-11-28 07:26:21,1543360071966,street3873149749219282400000001,street387319759472401000000001,-1
2018-11-28 07:26:30,1543360071966,street38703817187020759405530574990564,street38793961574490249150405253278203,-1
2018-11-28 07:26:47,1543360071966,street38772150990936471,street3871471493122653948310993737487,-1
2018-11-28 07:26:53,1543360071966,street38765996230657739170200140999608,street3874660910072899226577495942131,1
2018-11-28 07:27:00,1543360071966,street38764000891843532,street38743852522973289196293040126717,-1
2018-11-28 07:27:11,1543360071966,street38721660496369569328872380858682,street38730807780527489415512966569977,-1
2018-11-28 07:27:19,1543360071966,street38715830014102939220207421342218,street3878167815431893917199942560563,0
2018-11-28 07:28:23,1543360071966,street38719978007313439424037900693648,street3871990993853314944960087512386,1
2018-11-28 07:28:41,1543360071966,street38729043594165215,street3871286379415746800000001,1
2018-11-28 07:28:55,1543360071966,street38786984292253262,street38764033658593399128535097154751,0
2018-11-28 07:39:43,1543360071966,street3873799541508451916629289888629,street3873911259211925900000001,-1
2018-11-28 07:39:50,1543360071966,street38726035194478192,street38723902911225079393711586988454,-1
2018-11-28 07:40:00,1543360071966,street38715954857482259163962255154244,street38721797718714899458546802594405,-1
2018-11-28 07:49:34,1542808283924,street38719939218599569478602754334561,street38730000391606139461676276904594,-1
2018-11-28 07:49:43,1542808283924,street38759323707503649211966934138736,street38738328571847649181506206580092,0
2018-11-28 07:49:51,1542808283924,street38734577324871629114495203594597,street38754567585571999198086269995956,-1
2018-11-28 07:49:55,1542808283924,street38752317391443514,street38776604789016699241845022555731,1
2018-11-28 08:03:04,1543392225875,street38708049838774239397471556034235,street38706000370354259186548203181784,0
2018-11-28 08:03:13,1543392225875,street38791536537482279228124740388102,street3872817390701159946475383494754,1
2018-11-28 08:03:20,1543392225875,street3869994749418513299999999,street38710008694297339,1
2018-11-28 08:03:24,1543392225875,street38737971821342329142202381845323,street38711847010637049156240643505742,1
2018-11-28 08:03:31,1543392225875,street38738032893937647,street3874786268253839122311832250793,1
2018-11-28 08:03:39,1543392225875,street3874355189210183900000001,street3869075395120919362630778722206,-1
2018-11-28 08:03:45,1543392225875,street38705908914437,street38759365371144069211805365920371,-1
2018-11-28 08:03:54,1543392225875,street38731900693296685,street3872193167658506914622075855732,-1
2018-11-28 08:15:22,1543392225875,street38704857959529739338472231949783,street38710940793306088,-1
2018-11-28 08:15:25,1543392225875,street3870702197558089447412927913525,street38725690501714279378786501528259,1
2018-11-28 08:15:28,1543392225875,street38720718416618789478595368853776,street38769075124680229214565112906644,1
2018-11-28 08:15:32,1543392225875,street38712891040078089410692314625095,street387759307898087911991187106786,-1
2018-11-28 08:15:59,1543392225875,street38688936048194299348062441544755,street38769015051348489250516823902743,-1
2018-11-28 08:16:13,1543392225875,street3870426089380349300000001,street3870236997857032920231402699447,0
2018-11-28 08:16:22,1543392225875,street38757493148443069164206208284075,street38736711478380029337628213405555,0
2018-11-28 08:16:29,1543392225875,street38692665048215619426487636855462,street38704884573297439368606658511215,-1
2018-11-28 08:16:32,1543392225875,street38772181554054369171938377763869,street38712768025994619423145259464988,1
2018-11-28 08:16:35,1543392225875,street38732012729792319136461801492789,street38707938271019029353479793694383,-1
2018-11-28 08:16:43,1543392225875,street3874066918307967925846048069033,street38758324474746989150359083946547,0
2018-11-28 08:16:47,1543392225875,street38698934971102839385610929343249,street38699693151091879343877745607999,1
2018-11-28 08:16:52,1543392225875,street3877046439213374999999999,street38766004792328826,1
2018-11-28 08:16:57,1543392225875,street38734707929615819234346160285206,street3875787469142294299999998,1
2018-11-28 08:17:01,1543392225875,street3875554050819359222557173638375,street38715992804865359152208864107049,-1
2018-11-28 08:17:04,1543392225875,street38706569444109379142303750828479,street38747902506221969223770181108112,-1
2018-11-28 08:17:07,1543392225875,street38704933192459539363500555604126,street38732808796551949357536830164062,-1
2018-11-28 08:17:10,1543392225875,street387190249999999991900833,street38774091903049579223692484362186,0
2018-11-28 08:17:16,1543392225875,street38713132433246569449826513605228,street38722800381569779210496389807187,-1
2018-11-28 08:17:24,1543392225875,street38737971821342329142202381845323,street3869841439178486599999999,0
2018-11-28 08:17:29,1543392225875,street38751872476758799172260415373421,street38741924706949129100354518637515,0
2018-11-28 08:17:37,1543392225875,street38715945452346459122365859799354,street38761556994008279222358279832287,-1
2018-11-28 08:17:40,1543392225875,street38758034760603659201862666972918,street38707930967966949166093549368517,1
2018-11-28 08:17:49,1543392225875,street38767763307634779190441411533417,street38702083894095876,0
2018-11-28 08:17:55,1543392225875,street38733696793916016,street387368520843325934158196525815,1
2018-11-28 08:18:06,1543392225875,street38703839483907359431624840542224,street38694216086291759429482077026805,0
2018-11-28 08:18:12,1543392225875,street38720001123792179380570996110364,street38777749671978469096300661714315,0
2018-11-28 08:18:15,1543392225875,street3874910721738696921778451882464,street38750324064449569134328619198367,1
2018-11-28 08:18:20,1543392225875,street38690744330571259336530468230325,street387463739658255921026176864623,1
2018-11-28 08:18:33,1543392225875,street38745888847599039134276723749053,street3874196937434329231235793743455,1
2018-11-28 08:18:38,1543392225875,street3878997804818329241727003529583,street3872608711978749410650470797583,-1
2018-11-28 08:18:42,1543392225875,street38710005446669479411850986749148,street3873146619220625099999999,-1
2018-11-28 08:18:47,1543392225875,street38741956706614869220886166163893,street38762928028527319229999188109916,-1
2018-11-28 08:18:52,1543392225875,street38762412490923,street38733923828139439144221858110985,0
2018-11-28 08:18:57,1543392225875,street38722916102253719477565204538205,street3873588949172177,-1
2018-11-28 08:19:01,1543392225875,street38747773215730969152325811492107,street38723308694705887,1
2018-11-28 08:19:05,1543392225875,street38747908988355289128339147614255,street38743967553471489150375300164626,0
2018-11-28 08:19:11,1543392225875,street38691045484402389364380684872474,street3872876797687049410574542116624,-1
2018-11-28 08:19:23,1543392225875,street38725887351691069330568578543902,street38717889715133119455589650086518,1
2018-11-28 08:19:25,1543392225875,street3878435779131466,street3874427468145096917431967894521,1
2018-11-28 08:19:35,1543392225875,street38775924330795499158433894325842,street3874041154399719170301636003101,-1
2018-11-28 08:19:38,1543392225875,street38707769422104289192404967818428,street38707148835613119389654280861546,1
2018-11-28 08:19:43,1543392225875,street38750737117961149216363732685135,street38703966891863885,1
2018-11-28 08:19:48,1543392225875,street38707917788538739415552527604618,street38706796548782959375425976815583,-1
2018-11-28 08:19:53,1543392225875,street38758452292835339140396287604002,street38744981705138239238747838204635,0
2018-11-28 08:20:00,1543392225875,street38738615192312791,street38728376613020919132344622216014,1
2018-11-28 08:20:04,1543392225875,street38704887989478649324446331579129,street38733966587788349442410707118302,1
2018-11-28 08:20:08,1543392225875,street38719830847932029402744083504182,street38709926784380859152599047147595,-1
2018-11-28 08:20:38,1543392225875,street3872914465783012940562958969374,street38714425391485243,-1
2018-11-28 08:20:49,1543392225875,street38717947044564449360609242557183,street38737971821342329142202381845323,1
2018-11-28 08:21:08,1543392225875,street38731875587220319421510957584561,street38728350050886259204381678170812,-1
2018-11-28 08:21:12,1543392225875,street38695795095931699421711138785934,street38704814377666469402683365564727,1
2018-11-28 08:21:15,1543392225875,street3876389059172251899999999,street38709863057870399144422036486445,1
2018-11-28 08:21:24,1543392225875,street3875196239132046300000001,street38700008337472289353662213884949,-1
2018-11-28 08:21:29,1543392225875,street3873925749219336600000002,street38728092445354659108134080508041,-1
2018-11-28 08:21:32,1543392225875,street3872392319436690499999999,street38766010792235814,1
2018-11-28 08:21:36,1543392225875,street3875545013956889210250955743005,street38715880675378989410709582705076,1
2018-11-28 08:21:39,1543392225875,street3872487649476124799999999,street38714008934979289124378494200464,-1
2018-11-28 08:21:45,1543392225875,street38761929534651859103869764892483,street38694058875589219428489790402359,1
2018-11-28 08:21:54,1543392225875,street38733897691123747,street3871990317161424932763451366711,1
2018-11-28 08:21:58,1543392225875,street38730231976561749116126821693003,street38707743634952939447476922307132,0
2018-11-28 08:22:03,1543392225875,street38729816891814277,street38712810166004559364151196856927,1
2018-11-28 08:22:16,1543392225875,street38774999576602389252023850990629,street38777622053087659217167053880216,-1
2018-11-28 08:22:22,1543392225875,street38736266659681939120359556122128,street38770344425020199189907521228012,-1
2018-11-28 08:22:38,1543392225875,street3874499248888339241796962179935,street3869292899210279,-1
2018-11-28 08:22:43,1543392225875,street38717830800000019132455999999999,street38719125961156179390100057305382,-1
2018-11-28 08:22:49,1543392225875,street38721308331687089190761664142274,street3873384519118572,-1
2018-11-28 08:22:53,1543392225875,street38687200457954659329550744615528,street38695996504975289200357070390549,-1
2018-11-28 08:22:58,1543392225875,street3873098593929259,street3873085569327556400000001,1
2018-11-28 08:35:57,1543394130630,street38715040069025389359606654427182,street38723980628620639194498093865363,1
2018-11-28 08:36:01,1543394130630,street38729852549060119172506422958083,street38706838297503649356231092173285,1
2018-11-28 08:36:05,1543394130630,street38709904947339779222197260185949,street3876043619168346399999999,1
2018-11-28 08:36:11,1543394130630,street38703887865375289335332297381804,street38711759973637689162129624137849,-1
2018-11-28 08:36:15,1543394130630,street387539348977981917235717975603,street38727950874377019140534355740698,-1
2018-11-28 09:14:50,1543396519272,street38748214926059749134268899051271,street3875958999209228,1
2018-11-28 09:15:04,1543396519272,street3871486119899712941570959695029,street38711871296901289404867406302898,0
2018-11-28 09:15:13,1543396519272,street38704894295875519416792530797402,street3872817390701159946475383494754,-1
2018-11-28 09:15:20,1543396519272,street38770500909013229229821227892542,street38742285546079819136327824989262,-1
2018-11-28 09:15:26,1543396519272,street38706569444109379142303750828479,street38758822352037759124380488557872,-1
2018-11-28 09:15:36,1543396519272,street38762197253750789110403462658432,street38721887299211869325507430270999,-1
2018-11-28 09:15:46,1543396519272,street3878440740802338915628424352996,street38703707541461339329562343566806,1
2018-11-28 09:15:53,1543396519272,street3871197841238357935158649633294,street3871488062107562942221857821758,0
2018-11-28 09:15:59,1543396519272,street38772051292522269,street38774216591682436,0
2018-11-28 09:17:13,1543396658909,street38767458658690749228266324090482,street38706859226654339429509275219807,-1
2018-11-28 09:17:24,1543396658909,street3874953489228436800000001,street38779730914891679140242102166377,1
2018-11-28 09:17:38,1543396658909,street38773102809087939239988688890413,street38737962191403984,-1
2018-11-28 09:17:51,1543396658909,street38740559591863335,street38716285192050073,-1
2018-11-28 09:17:59,1543396658909,street38737169498192789381561292030039,street38735068873678719216374311780681,1
2018-11-28 09:18:02,1543396658909,street3870789249509797939279242690737,street38735553606366549398501810154423,-1
2018-11-28 09:18:11,1543396658909,street387199230453937939543574745233,street3874590875135569100480960821995,1
2018-11-28 09:30:41,1543397467620,street38738115118216389376618764371155,street38753847219798669116134286525647,1
2018-11-28 09:30:47,1543397467620,street3876022756669369114410566166789,street38692491692243157,-1
2018-11-28 09:30:52,1543397467620,street3870188159253049439511778892351,street38749881991203164,-1
2018-11-28 09:30:57,1543397467620,street38730372804469829204366124361405,street38741345284872899257108595487574,-1
2018-11-28 09:31:00,1543397467620,street38763251442110379246235067352762,street38706922143354539393268807674797,1
2018-11-28 09:31:03,1543397467620,street38729910275803419210074075126478,street38741942920459159138069780515625,1
2018-11-28 09:31:07,1543397467620,street38735291412020379458514428399234,street38722332823776099160446062038371,1
2018-11-28 09:34:22,1543397652059,street38712768025994619423145259464988,street38744257282093989186278245924946,-1
2018-11-28 09:34:42,1543397652059,street38709664595819339328921013353733,street3870793099401558,-1
2018-11-28 09:34:54,1543397652059,street38727029184089589212899607573384,street38727906967994839388476786411401,1
2018-11-28 09:35:00,1543397652059,street38773927653343299115956113077836,street38693869923737269372521141130054,1
2018-11-28 09:35:06,1543397652059,street38705890592144292,street38714887401459431296664072628,-1
2018-11-28 09:35:12,1543397652059,street3869980588248659198999088003482,street3870788919172242900000001,1
2018-11-28 09:35:16,1543397652059,street38698911326628369330427922753442,street38707940887737449453994045555184,1
2018-11-28 09:35:21,1543397652059,street38698487871029379366791384694999,street38698069816892769224302895406369,1
2018-11-28 09:35:33,1543397652059,street38725942699082459122103253311501,street38777622053087659217167053880216,1
2018-11-28 09:35:35,1543397652059,street3873717508066519361666313736748,street38715876473451599430337135294678,0
2018-11-28 09:35:46,1543397652059,street38726869486082549458357410781105,street3878399656111039154331549072248,0
2018-11-28 09:35:53,1543397652059,street3875850479249668399999999,street38788641192440175,1
2018-11-28 09:36:03,1543397652059,street38795983926929629096398132146165,street38754423133870429136290429885978,0
2018-11-28 09:36:11,1543397652059,street38735916149802669132156300504397,street38696831513907219372517581604871,1
2018-11-28 09:43:04,1543360071966,street38728894925839579468526837330929,street38709904444031999190952328617596,1
2018-11-28 09:43:10,1543360071966,street3871259369185669799999999,street38759959081152089186290624007455,-1
2018-11-28 09:43:15,1543360071966,street38719772134293769170240116157153,street38745908918745559204210413311808,1
2018-11-28 09:43:20,1543360071966,street38769500255533839181975034279164,street3872465793358099402436570465589,0
2018-11-28 09:43:24,1543360071966,street38702841000058339338645716889403,street38704032512382639384474231548495,1
2018-11-28 09:43:28,1543360071966,street38768591830792159240320580038889,street38768700231505389194691752879153,1
2018-11-28 09:43:36,1543360071966,street38726912353275749411534014972533,street3874200477700639156514136392714,1
2018-11-28 09:43:41,1543360071966,street38766467822474579219456759758806,street38746736748902989186327243563117,1
2018-11-28 09:45:12,1543398322206,street38729929391041289210219292869272,street3869191061383466934152222357179,1
2018-11-28 09:45:20,1543398322206,street38747617087037189110666913710121,street387315391475889455515551140286,1
2018-11-28 09:45:27,1543398322206,street38779382929741449228506485798416,street38718065890542859479897336421883,1
2018-11-28 09:45:35,1543398322206,street38777749671978469096300661714315,street38700509624713829222384268736917,-1
2018-11-28 09:45:43,1543398322206,street3869075395120919362630778722206,street3871990317161424932763451366711,1
2018-11-28 09:45:55,1543398322206,street38732684289101149450557458182258,street38709845058274689421548120611675,1
2018-11-28 09:46:05,1543398322206,street38699909294686947,street38708892335777149389110979790718,-1
2018-11-28 09:46:12,1543398322206,street38745123696807579220880025275877,street38717768194382485,1
2018-11-28 09:46:20,1543398322206,street38734416197688359258078589783835,street38785760291686909,1
2018-11-28 09:46:26,1543398322206,street3872886169360720499999999,street38705857191723602,1
2018-11-28 09:46:35,1543398322206,street3871796419158234800000001,street38710001722770079399405874822433,1
2018-11-28 09:46:41,1543398322206,street3874644451115949213289175617611,street38728808990422079453466546942941,1
2018-11-28 09:46:47,1543398322206,street38701820269381079329582746418202,street3872095193493593,-1
2018-11-28 09:46:52,1543398322206,street38725852646324539208534064208248,street3877143469107910800000001,1
2018-11-28 09:47:02,1543398322206,street38711869191303719,street3874986518366469912788248370066,-1
2018-11-28 09:47:06,1543398322206,street38768987112731699208606818571671,street38740511654450759217747865231637,1
2018-11-28 09:47:10,1543398322206,street38727962455266929332620280667321,street38699766923753779351483494611891,-1
2018-11-28 09:47:14,1543398322206,street38778574895309759112915433943272,street38685894113789159327576814123177,1
2018-11-28 09:47:25,1543398322206,street38764033658593399128535097154751,street3878242225757395923260299600191,-1
2018-11-28 09:47:28,1543398322206,street38703880914608589214428501864193,street38706906242446939396649055620113,1
2018-11-28 09:47:32,1543398322206,street38701663290201859429989740805272,street38745939195358429162295529982998,1
2018-11-28 09:47:34,1543398322206,street38701869393574611,street38762961503213879223776827462634,-1
2018-11-28 10:03:07,1543399399149,street38729692895098589146506855272186,street3869868174635101936730948398462,0
2018-11-28 10:03:18,1543399399149,street38701641015277379369527579572763,street3870872869362622200000001,-1
2018-11-28 10:03:27,1543399399149,street38698876474405949362401688649495,street38726283592099736,-1
2018-11-28 10:03:42,1543399399149,street38708278427048119212400510787477,street38696062808266659362725365270228,-1
2018-11-28 10:03:51,1543399399149,street38717889291296769389493080262771,street38773519792148235,0
2018-11-28 10:04:07,1543399399149,street3870458479224576000000001,street38712841184467289377751068400739,1
2018-11-28 10:04:20,1543399399149,street38700710988261159433036163059809,street38682855437343049346547142583868,1
2018-11-28 10:04:30,1543399399149,street3869684401210359443740200795609,street38732310740797179114233117898646,-1
2018-11-28 10:04:47,1543399399149,street38753017215119379223969487295172,street3869219359349510199999999,-1
2018-11-28 10:04:54,1543399399149,street38700710988261159433036163059809,street38706936207910189435438703748256,1
2018-11-28 10:05:01,1543399399149,street3876618049126246399999999,street38727480587841169216236815075856,0
2018-11-28 10:05:08,1543399399149,street38735952532218959367506565213512,street38696723449307679377635465792011,1
2018-11-28 10:05:19,1543399399149,street38700856334033239374550961040612,street38743866452011999166439920663834,0
2018-11-28 10:09:48,1543399808370,street38772352116235839096336929000657,street38752033763788759204029708042922,-1
2018-11-28 10:11:02,1543399808370,street38756399134023949206052928026597,street38726860986771019354654742573747,-1
2018-11-28 10:14:09,1543399808370,street38689118414440569327595642901176,street3871177776466449455679002746496,-1
2018-11-28 10:14:58,1543399808370,street3869695819332517599999999,street38774798692328987,-1
2018-11-28 10:15:13,1543399808370,street38747911217999359229857465153808,street387683991062788,-1
2018-11-28 10:15:18,1543399808370,street3874049281851079200709022048702,street38699093294572739428201802035565,1
2018-11-28 10:15:31,1543399808370,street38780979945296649229582855210488,street38710940793306088,1
2018-11-28 10:15:50,1543399808370,street38707938271019029353479793694383,street3872098273199639464564612237407,-1
2018-11-28 10:16:00,1543399808370,street3869386403064691937049326999977,street3872199947253919350261872539098,1
2018-11-28 10:16:10,1543399808370,street38711880977111369200545383140678,street38728749763046189332719703063235,0
2018-11-28 10:17:55,1543400212559,street3874947382780829211751159316842,street38696826581172069461654410555221,1
2018-11-28 10:18:09,1543400212559,street38735885891583484,street38741942920459159138069780515625,0
2018-11-28 10:18:20,1543400212559,street38723926376731159116363639329792,street38726912353275749411534014972533,0
2018-11-28 10:18:31,1543400212559,street38785723837753789235432954505921,street3871491696155139413568545197974,1
2018-11-28 10:18:32,1543399808370,street3878590929155575000000001,street3872833093567649172317991294017,1
2018-11-28 10:18:36,1543400212559,street3878419290395071909641995131012,street38726931394250556,-1
2018-11-28 10:18:37,1543399808370,street3874366238583339124560428676574,street3874791575710908915039005181079,1
2018-11-28 10:18:39,1543400212559,street38716756293638709,street38733746457461179375813874373641,1
2018-11-28 10:18:43,1543399808370,street38695884367974939364400885076211,street38698744308251959424750758668463,0
2018-11-28 10:18:43,1543400212559,street38708136689521179422314535692152,street38709932772595669439521357133358,0
2018-11-28 10:18:46,1543399808370,street38711879047481942556572134829,street38753763392285465,-1
2018-11-28 10:18:49,1543400212559,street3870268989393616,street387020563201562938941587833401,0
2018-11-28 10:18:49,1543399808370,street38739901669099419146350185183987,street38740164065005549259271060428389,-1
2018-11-28 10:18:57,1543399808370,street3873083289226406933676872421243,street3873825187921324911434363501145,0
2018-11-28 10:19:00,1543399808370,street38785320230139319232928998766671,street38749169892052039247786908470022,0
2018-11-28 10:19:02,1543400212559,street38767516972849519211692074757265,street38731888493712559375634478184409,1
2018-11-28 10:19:04,1543399808370,street38743379412120499214671188624367,street38709904947339779222197260185949,-1
2018-11-28 10:19:08,1543399808370,street38752584580544439226629177423945,street38762229952294389182844783274762,1
2018-11-28 10:19:15,1543400212559,street3876992549252289599999999,street38685854693466538,0
2018-11-28 10:19:17,1543399808370,street3875297653258489227864630290224,street38719818519143759182924413548813,-1
2018-11-28 10:19:51,1543399808370,street38758186527597239216324602707342,street38741105892268518,0
2018-11-28 10:19:57,1543399808370,street3872087449386783299999999,street38739736492272424,-1
2018-11-28 10:20:06,1543399808370,street38737828891074032,street3871764079434994400000001,1
2018-11-28 10:20:13,1543399808370,street387537759188353899999999,street38724007153173039132197839883851,0
2018-11-28 10:20:17,1543399808370,street3869900129343539,street38713069042830529483981335209521,-1
2018-11-28 10:20:35,1543399808370,street3870695840799031940564170974435,street38711923581303629416702378296568,0
2018-11-28 10:20:38,1543399808370,street3870985144547419394997262729477,street38787881291003121,-1
2018-11-28 10:20:40,1543399808370,street38728213728383859176224388456054,street38725562152476359335715316702615,1
2018-11-28 10:20:43,1543399808370,street38766000276944579237477851669045,street38736027950949419204501477280282,0
2018-11-28 10:20:44,1543399808370,street38734206133039089463644145622286,street38707894825951039423606794300577,1
2018-11-28 10:20:47,1543399808370,street3872045339188424999999999,street38752480669329569159675446177095,1
2018-11-28 10:20:49,1543399808370,street38744428248309239112396460851611,street38757046550995599226753896582284,0
2018-11-28 10:20:52,1543399808370,street38747910012973839144304158798242,street38715040069025389359606654427182,-1
2018-11-28 10:20:54,1543399808370,street387539348977981917235717975603,street38693887393153139356734320025332,-1
2018-11-28 10:20:55,1542795555647,street3871658719202694899999999,street3875552271798139232835874112409,1
2018-11-28 10:20:57,1543399808370,street38709879697105649484936224638204,street3874049279112401500000001,1
2018-11-28 10:21:00,1543399808370,street38731991072532149443140218196266,street38709109098922679359823556905361,0
2018-11-28 10:21:01,1542795555647,street3872779269154688499999999,street38708042891814938,-1
2018-11-28 10:21:07,1542795555647,street3874809784294459917229859682633,street38693140226045149345547747381087,1
2018-11-28 10:21:10,1542795555647,street38756912757148149234223417250449,street38712950945753279456430710684828,-1
2018-11-28 10:21:12,1542795555647,street38748297026266089202386290174257,street38737674324123439449059675530842,-1
2018-11-28 10:21:16,1542795555647,street387368771968037939953600799798,street38730506097855329450508260039269,1
2018-11-28 10:21:19,1542795555647,street38729829985782179363662474617657,street38784087500690759226943430636208,0
2018-11-28 10:21:22,1542795555647,street387191325,street38770474486475379234225216867763,-1
2018-11-28 10:21:28,1542795555647,street38748026279619159164213726962984,street38719643301668859413441263414558,-1
2018-11-28 10:21:32,1542795555647,street38741968537220099104599678497495,street3871218329150238699999999,1
2018-11-28 10:21:36,1542795555647,street3870388628625739333843199150543,street38794194780415449234644440791051,1
2018-11-28 10:21:40,1542795555647,street38725860556903519140693439732935,street38722829493814159,0
2018-11-28 10:21:46,1542795555647,street38790037705356139228120637990621,street38776509575719799232618502496269,0
2018-11-28 10:21:54,1542795555647,street38735780193912485,street38761437132389240228301391676,0
2018-11-28 10:21:58,1542795555647,street38775924330795499158433894325842,street38695898735999559370587550245361,1
2018-11-28 10:22:03,1542795555647,street387742089131027,street38714451980224589166252745741353,-1
2018-11-28 10:22:10,1542795555647,street3871435636611157915022986875541,street38736839292566489383479777853301,-1
2018-11-28 10:22:17,1542795555647,street38738061659711129364243546882218,street38738035595459759172213200493658,0
2018-11-28 10:22:20,1542795555647,street38755772334793299132370031823969,street38693140226045149345547747381087,1
2018-11-28 10:22:24,1542795555647,street38709856933303569215685704607552,street3872523449420540000000001,-1
2018-11-28 10:22:28,1542795555647,street3877054492699191921762016119273,street38704920373495389413437907052703,1
2018-11-28 10:22:32,1542795555647,street387742089131027,street38701011534794699447729016157327,-1
2018-11-28 10:22:41,1542795555647,street38721873177082729154342059493512,street38775814012427619118432669287184,-1
2018-11-28 10:22:44,1542795555647,street38719123842736529453744970992062,street38738789033391539449914282148509,0
2018-11-28 10:22:48,1542795555647,street38710387823907689134261741237761,street38758406751526869104529510303557,-1
2018-11-28 10:22:51,1542795555647,street3870632349170264400000001,street3870819162685789376782328972503,1
2018-11-28 10:22:55,1542795555647,street38792003315528729098119464294022,street38709890892026979404661027703893,0
2018-11-28 10:23:00,1542795555647,street3875697732079297924633072441776,street38782483601036329237321858598328,-1
2018-11-28 10:23:05,1542795555647,street3878835279156352200000001,street38734015791222242,-1
2018-11-28 10:23:08,1542795555647,street38767342892221192,street38702003449730549420735303209888,0
2018-11-28 10:23:12,1542795555647,street3872293149425263938060414412519,street38752528664797469231335949145492,0
2018-11-28 10:23:15,1542795555647,street38707876797166469337538198940743,street3869684401210359443740200795609,1
2018-11-28 10:23:17,1543400612446,street3870478089380266600000001,street38742543031004079237807462128867,-1
2018-11-28 10:23:18,1542795555647,street38726934343559939407580929513646,street38709796486502799401579194671614,1
2018-11-28 10:23:20,1543400612446,street38737936079133419261351807298865,street38703865577820329377402767855692,1
2018-11-28 10:23:22,1542795555647,street38767516972849519211692074757265,street38706955075196269407531651362666,0
2018-11-28 10:23:27,1542795555647,street3872287479374092900000001,street38719917791243634,1
2018-11-28 10:23:28,1543400612446,street38750166491703133,street38706829854061359366558055886481,-1
2018-11-28 10:23:32,1542795555647,street38751513300470259128070402335682,street38706846615776299399784566115304,1
2018-11-28 10:23:34,1543400612446,street38692647494296411,street38717753794087798,1
2018-11-28 10:23:35,1542795555647,street38737969754698859372678133056656,street3875585449120379700000001,-1
2018-11-28 10:23:39,1543400612446,street38755457929190419220778329890546,street38766003472105429214895500512823,1
2018-11-28 10:23:40,1542795555647,street38696305492224579,street38736722297223369397759419844352,-1
2018-11-28 10:23:46,1543400612446,street3870840022008629179752837638691,street38706964710971379345577965366282,0
2018-11-28 10:23:48,1542795555647,street38769075124680229214565112906644,street38796269639324519235421545438546,0
2018-11-28 10:23:51,1543400612446,street38706339891383574,street3873351306009569465232703206397,-1
2018-11-28 10:23:52,1542795555647,street3879431489148390300000001,street38699708394395226,1
2018-11-28 10:23:56,1542795555647,street38737965630553249374187321271561,street38746402023753289156346512352339,-1
2018-11-28 10:23:58,1543400612446,street38695954648473929426347144367327,street38683899547087999330270243598941,0
2018-11-28 10:24:06,1543400612446,street38773650494379619094379997290737,street38702934364540739426564956760359,1
2018-11-28 10:24:10,1542795555647,street38728955818906759426465791855758,street38757909900947249172334488968435,-1
2018-11-28 10:24:13,1543400612446,street38794459955582659100078373886987,street3876578238599367924773399663059,0
2018-11-28 10:24:15,1542795555647,street3875421019923149134354602042583,street38774462988460639164639300283499,0
2018-11-28 10:24:21,1543400612446,street3870691903639169362316711292692,street38736190754096659156468062391468,-1
2018-11-28 10:24:26,1542795555647,street3874401535823869200279611228497,street3869690539362585214444106,-1
2018-11-28 10:24:31,1543400612446,street3874627449152348,street38749516232496219234236642337438,0
2018-11-28 10:24:33,1542795555647,street3872996130979759144235156126491,street38744032829960799100450078373946,-1
2018-11-28 10:24:38,1543400612446,street38712904750059479393604052939516,street38754007996968899229913817445384,1
2018-11-28 10:24:39,1542795555647,street3875600947595019917433208184246,street387138897772468291563891638729,0
2018-11-28 10:24:44,1543400612446,street38725698932261139333503800484046,street38764319990538139106465356188677,-1
2018-11-28 10:24:44,1542795555647,street387555863354330792238207500413,street38685913693315611,-1
2018-11-28 10:24:49,1542795555647,street3871774546362729383529871778252,street38707732905284379351506580894243,1
2018-11-28 10:24:54,1542795555647,street38695536394657329437727831093579,street3876795089112299399999999,1
2018-11-28 10:24:54,1543400612446,street38728249605449049146302351188012,street38711946829047139154345825089925,0
2018-11-28 10:25:00,1543400612446,street38706007292223848,street3877589369110356400000001,0
2018-11-28 10:25:00,1542795555647,street38706173685278829150396317064351,street38735581822740179110281142381691,0
2018-11-28 10:25:05,1542795555647,street38698817447388469449608221880943,street38750549724666429130362095387024,0
2018-11-28 10:25:07,1542795555647,street38687869130064669351591229099983,street38729921776510289126331717993974,1
2018-11-28 10:25:08,1543400612446,street38734453992145958,street38738661521019999438284222782634,-1
2018-11-28 10:25:10,1542795555647,street38737936079133419261351807298865,street38735889693545321,0
2018-11-28 10:25:12,1543400612446,street38699513807640159431726850752113,street3872597161705239467994732102836,0
2018-11-28 10:25:13,1542795555647,street38778187755851639227887548930113,street3872503079575319429695104769202,0
2018-11-28 10:25:16,1543400612446,street38708795707156639375445722582425,street387598869122332200000001,1
